"time","longitude","latitude","mag","Dampak"
"2012-10-01T17:54:49.550Z","106.205","-5.958","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-09-18T16:35:03.170Z","105.847","-7.327","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-09-08T18:27:17.730Z","106.751","-6.514","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-09-03T22:27:38.110Z","106.271","-7.425","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-08-03T23:34:16.420Z","108.112","-7.664","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-07-16T12:55:17.410Z","105.188","-6.631","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-07-13T17:57:06.300Z","109.099","-7.977","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-07-04T23:39:20.670Z","105.887","-6.584","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-06-29T06:48:57.950Z","105.4","-6.82","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-06-27T04:55:30.040Z","107.27","-7.35","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-06-26T05:05:25.130Z","112.544","-8.583","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-06-25T06:43:54.620Z","112.545","-6.717","3.7","Biasa terasa, namun jarang menimbulkan kerusakan."
"2012-06-24T15:40:13.260Z","106.082","-7.107","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-06-21T08:47:52.170Z","107.836","-7.947","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-06-14T14:54:14.110Z","110.493","-8.533","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-06-08T07:04:24.040Z","107.416","-5.878","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-06-04T11:18:13.450Z","106.371","-7.692","5.9","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2012-05-30T04:43:17.870Z","107.588","-8.233","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-05-20T12:37:44.490Z","108.031","-8.059","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-05-01T04:59:21.810Z","106.479","-7.697","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-04-30T16:56:42.110Z","105.422","-8.354","5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2012-04-28T14:31:04.020Z","106.638","-7.085","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-04-22T13:04:15.140Z","105.504","-5.911","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-04-16T07:37:26.390Z","105.265","-6.913","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-04-15T18:22:09.740Z","105.274","-6.887","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-04-14T19:31:50.000Z","105.444","-6.777","5.3","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2012-04-14T19:26:43.250Z","105.457","-6.81","5.8","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2012-04-14T04:04:10.130Z","109.981","-8.333","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-04-12T15:01:19.560Z","107.114","-7.598","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-04-10T09:18:51.950Z","107.85","-8.274","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-04-08T08:06:47.850Z","105.972","-6.728","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-03-19T02:19:36.950Z","110.404","-8.064","3.7","Biasa terasa, namun jarang menimbulkan kerusakan."
"2012-03-07T15:33:54.610Z","106.565","-7.083","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-02-29T13:28:14.870Z","106.564","-7.285","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-02-27T10:53:38.420Z","106.792","-7.823","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-02-15T21:59:30.760Z","106.12","-7.77","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-02-15T20:38:16.220Z","107.592","-7.566","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-02-05T15:52:02.960Z","108.276","-7.966","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-02-03T04:01:51.410Z","111.597","-8.561","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-01-31T04:18:52.380Z","107.74","-8.226","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2012-01-14T23:58:44.750Z","108.053","-7.667","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-12-14T10:41:44.170Z","109.022","-8.344","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-12-11T06:34:19.230Z","107.305","-8.187","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-11-24T03:55:36.540Z","109.888","-8.644","5.1","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2011-11-17T06:10:50.920Z","105.348","-8.408","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-11-06T04:41:57.140Z","106.301","-6.132","5.2","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2011-10-31T04:48:46.770Z","106.872","-8.069","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-10-31T00:25:06.440Z","107.233","-7.343","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-10-29T21:59:55.810Z","105.281","-6.513","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-10-28T02:38:33.840Z","105.361","-8.441","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-10-23T17:45:26.540Z","107.775","-7.874","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-10-18T20:07:53.520Z","105.801","-7.577","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-10-11T00:57:57.080Z","105.916","-7.705","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-10-09T11:43:22.930Z","105.333","-8.398","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-10-05T18:26:57.430Z","112.406","-8.027","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-09-05T02:01:36.640Z","107.256","-8.005","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-08-30T09:56:01.690Z","107.358","-5.878","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-08-29T08:56:59.160Z","107.158","-7.987","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-08-21T16:54:21.330Z","106.906","-7.13","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-08-18T21:42:44.000Z","106.64","-7.59","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-08-16T07:37:59.240Z","105.967","-7.184","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-08-03T12:15:32.220Z","108.542","-8.317","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-08-03T05:04:26.280Z","107","-8.246","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-07-24T21:20:23.290Z","106.713","-7.507","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-07-24T08:23:36.380Z","106.458","-7.197","5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2011-07-17T10:59:09.690Z","106.489","-6.64","5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2011-07-14T01:04:01.890Z","107.149","-7.672","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-07-06T17:39:13.590Z","108.065","-7.574","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-07-03T09:01:23.250Z","106.845","-6.79","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-07-01T14:33:22.800Z","108.733","-8.308","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-06-21T22:43:11.370Z","107.468","-6.341","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-06-15T02:34:17.960Z","106.97","-7.651","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-06-13T15:46:35.650Z","110.733","-8.037","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-06-11T20:23:08.510Z","106.336","-6.623","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-06-05T14:02:06.690Z","109.598","-7.415","3.7","Biasa terasa, namun jarang menimbulkan kerusakan."
"2011-06-05T07:42:16.750Z","106.966","-8.023","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-05-08T08:05:14.520Z","111.982","-7.176","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-05-04T12:31:38.370Z","107.203","-7.826","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-04-26T07:24:59.030Z","108.454","-8.114","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-04-26T06:39:36.520Z","108.477","-8.081","5.6","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2011-04-19T15:58:48.200Z","105.67","-6.819","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-04-07T22:07:10.920Z","105.931","-7.225","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-04-05T04:34:46.260Z","106.22","-6.93","5.2","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2011-03-22T00:37:16.700Z","105.789","-7.737","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-03-20T01:20:16.080Z","106.97","-7.47","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-03-18T16:25:02.340Z","107.326","-7.549","3.8","Biasa terasa, namun jarang menimbulkan kerusakan."
"2011-02-26T06:29:35.440Z","107.187","-6.556","5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2011-02-20T20:15:42.850Z","109.691","-8.143","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-02-10T23:19:29.940Z","112.78","-8.358","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-01-24T21:00:06.060Z","107.752","-7.985","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2011-01-14T21:10:23.590Z","111.71","-8.472","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-12-21T05:40:16.240Z","105.261","-8.326","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-11-29T10:27:21.730Z","106.928","-8.016","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-11-20T18:42:15.910Z","106.16","-6.988","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-11-13T07:52:04.950Z","109.57","-6.691","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-11-12T21:38:06.080Z","111.387","-8.659","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-11-09T12:38:59.620Z","107.206","-7.865","5.1","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2010-11-09T07:03:30.360Z","110.026","-8.634","5.4","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2010-11-04T16:55:52.280Z","108.929","-8.102","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-10-31T16:14:18.700Z","105.259","-7.021","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-10-27T14:48:59.990Z","107.464","-7.176","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-10-25T07:28:13.880Z","113.139","-6.142","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-10-15T02:52:10.000Z","105.831","-7.526","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-10-14T19:48:22.440Z","106.408","-7.564","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-09-25T06:23:04.260Z","106.146","-6.582","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-09-16T05:09:10.010Z","106.834","-7.93","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-09-12T16:38:58.900Z","110.499","-7.849","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-08-21T11:41:38.330Z","110.449","-8.004","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-08-20T14:12:21.650Z","105.88","-8.345","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-08-16T22:19:17.250Z","112.53","-8.546","5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2010-08-14T01:32:36.890Z","105.86","-7.404","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-08-11T19:10:21.430Z","107.058","-7.495","5.3","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2010-08-10T00:19:44.860Z","107.798","-7.977","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-08-09T03:34:15.980Z","112.995","-6.082","5.3","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2010-07-10T14:06:10.880Z","106.984","-8.109","3.9","Biasa terasa, namun jarang menimbulkan kerusakan."
"2010-07-10T07:14:22.090Z","105.96","-6.215","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-07-09T10:13:38.760Z","105.495","-6.04","5.1","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2010-06-26T09:50:43.090Z","108.089","-8.07","5.9","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2010-06-24T19:55:53.140Z","105.956","-7.63","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-06-18T14:42:53.310Z","111.34","-8.58","5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2010-06-06T16:57:26.980Z","112.451","-8.572","5.1","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2010-05-28T19:45:33.230Z","106.342","-7.487","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-05-20T15:14:24.640Z","106.331","-6.243","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-05-19T00:13:21.120Z","105.161","-6.641","5.4","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2010-05-18T11:59:57.840Z","107.22","-7.845","5.3","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2010-05-17T22:58:44.030Z","107.783","-8.041","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-05-05T06:44:56.230Z","109.07","-7.948","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-04-27T19:13:46.150Z","107.787","-7.872","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-04-09T14:37:44.400Z","106.829","-8.239","3.6","Biasa terasa, namun jarang menimbulkan kerusakan."
"2010-04-06T05:08:05.850Z","106.491","-7.382","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-03-28T08:35:27.860Z","111.383","-8.429","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-03-21T14:52:48.410Z","110.526","-8.652","3.6","Biasa terasa, namun jarang menimbulkan kerusakan."
"2010-03-20T11:42:28.020Z","108.96","-8.075","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-02-28T15:38:36.550Z","108.598","-8.374","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-02-27T05:04:28.590Z","111.344","-7.174","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-02-22T13:02:20.530Z","108.179","-7.96","3.9","Biasa terasa, namun jarang menimbulkan kerusakan."
"2010-02-20T04:57:34.230Z","105.934","-7.278","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-01-29T03:15:59.900Z","107.39","-8.108","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-01-24T02:46:48.110Z","107.821","-7.878","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-01-22T20:12:17.630Z","107.981","-8.25","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-01-18T08:18:25.540Z","114.332","-6.255","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2010-01-10T00:25:04.230Z","107.879","-7.907","5.1","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2009-12-24T12:20:53.510Z","106.243","-6.879","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-12-22T20:54:06.640Z","111.392","-7.763","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-11-07T01:11:58.320Z","107.138","-7.869","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-10-24T03:09:46.710Z","106.498","-7.055","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-10-20T12:01:09.210Z","108.276","-7.836","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-10-16T10:01:08.140Z","105.18","-6.452","5.2","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2009-10-16T09:52:50.830Z","105.223","-6.534","6.1","Mampu membuat kerusakan sampai area sejauh 160 km."
"2009-10-12T15:01:02.410Z","107.301","-8.065","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-10-12T02:56:55.280Z","107.305","-7.758","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-10-11T09:52:54.350Z","107.65","-8.138","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-10-08T18:56:27.630Z","107.296","-7.821","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-10-02T09:00:37.690Z","107.328","-7.8","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-09-28T04:13:20.670Z","112.9","-6.115","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-09-28T00:26:24.180Z","107.221","-7.883","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-09-16T11:36:17.140Z","111.884","-7.067","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-09-02T20:48:59.560Z","107.273","-7.89","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-09-02T09:28:46.280Z","107.275","-7.961","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-09-02T08:15:52.660Z","107.285","-7.863","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-09-02T08:07:44.610Z","107.449","-7.765","5.3","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2009-09-02T08:02:21.200Z","107.393","-7.817","5.5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2009-09-02T07:55:01.050Z","107.297","-7.782","7","Mampu menyebabkan kerusakan serius hingga ratusan kilometer."
"2009-08-22T04:35:26.950Z","110.279","-8.081","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-08-14T13:21:17.060Z","112.448","-8.308","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-07-30T17:10:35.220Z","106.021","-6.696","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-06-29T23:54:17.330Z","111.955","-8.589","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-06-17T19:42:38.550Z","108.54","-7.961","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-06-14T01:31:18.070Z","107.471","-7.745","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-06-09T15:42:55.290Z","112.616","-8.581","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-05-15T00:23:19.020Z","107.997","-8.154","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-05-07T07:03:37.480Z","109.041","-7.989","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-03-27T20:53:26.670Z","106.154","-6.963","5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2009-03-10T05:41:49.550Z","106.037","-7.331","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-01-20T17:34:12.710Z","112.103","-8.084","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-01-20T02:24:55.100Z","106.086","-7.849","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-01-16T20:40:17.150Z","108.13","-7.659","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-01-16T05:04:43.030Z","109.244","-7.124","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2009-01-07T21:00:39.920Z","105.223","-6.972","3.9","Biasa terasa, namun jarang menimbulkan kerusakan."
"2009-01-06T14:36:11.040Z","107.923","-7.774","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-12-31T07:07:01.890Z","109.966","-8.21","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-12-30T09:42:22.590Z","108.268","-6.32","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-12-28T16:52:51.690Z","114.222","-6.259","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-12-15T10:12:03.990Z","105.37","-5.918","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-12-11T20:57:25.950Z","105.317","-6.02","5.1","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2008-12-10T02:46:02.310Z","108.223","-7.894","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-12-01T14:20:22.500Z","107.627","-8.387","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-11-28T14:00:27.370Z","111.455","-8.172","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-11-27T03:58:41.980Z","106.508","-7.742","3.9","Biasa terasa, namun jarang menimbulkan kerusakan."
"2008-11-18T11:06:35.140Z","108.865","-6.782","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-11-15T13:00:48.030Z","106.641","-7.193","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-11-15T09:03:57.730Z","106.127","-7.395","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-11-08T05:55:48.620Z","108.988","-7.077","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-11-07T18:19:47.250Z","107.076","-8.356","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-11-05T17:11:26.550Z","113.11","-8.382","3.8","Biasa terasa, namun jarang menimbulkan kerusakan."
"2008-10-26T21:12:06.260Z","107.23","-7.539","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-10-11T04:24:13.710Z","106.716","-6.775","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-10-10T21:26:27.010Z","111.45","-7.694","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-10-04T15:54:20.630Z","108.022","-7.632","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-09-23T22:43:24.950Z","111.778","-8.605","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-09-10T05:06:15.830Z","108.071","-7.692","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-09-04T01:49:44.020Z","106.321","-6.02","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-08-29T01:46:43.090Z","108.61","-7.015","0","Ada Gempa kecil, Namun tidak terasa getarannya."
"2008-08-20T16:19:53.360Z","110.876","-8.324","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-08-09T20:51:23.220Z","106.236","-7.721","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-08-08T04:45:52.150Z","107.647","-8.104","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-08-05T22:42:48.870Z","106.186","-6.809","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-07-26T18:20:33.340Z","106.93","-6.725","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-07-20T06:11:08.200Z","111.225","-8.636","5.3","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2008-07-18T21:05:41.610Z","105.978","-7.187","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-07-13T03:58:28.440Z","105.311","-8.39","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-07-11T18:50:23.540Z","105.385","-8.377","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-07-09T04:50:42.300Z","106.75","-7.851","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-07-07T06:39:43.100Z","107.965","-7.948","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-07-07T06:34:32.640Z","107.805","-7.984","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-07-04T11:07:49.670Z","105.322","-8.282","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-07-03T16:28:21.800Z","106.036","-6.853","4.8","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-06-20T10:55:09.910Z","107.826","-7.046","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-06-18T21:47:10.270Z","108.086","-7.646","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-06-12T15:30:19.420Z","108.78","-8.488","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-05-23T03:35:10.550Z","106.953","-7.98","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-05-21T20:45:47.230Z","109.247","-7.752","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-05-21T13:45:19.510Z","109.948","-7.33","4.4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-05-19T11:08:43.900Z","107.138","-7.135","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-05-14T13:58:22.590Z","108.627","-8.26","0","Ada Gempa kecil, Namun tidak terasa getarannya."
"2008-05-12T23:31:33.690Z","106.137","-7.453","4.1","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-05-01T15:17:44.560Z","114.335","-8.642","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-04-29T08:31:53.310Z","105.991","-7.24","4.7","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-04-27T05:02:39.910Z","107.876","-7.782","5","Dapat menyebabkan kerusakan besar pada bangunan di area yang kecil."
"2008-04-26T10:04:09.470Z","107.475","-8.655","4","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-04-25T02:23:14.500Z","105.378","-7.051","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-04-24T01:23:10.420Z","106.988","-6.717","4.3","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-04-23T19:29:47.530Z","106.705","-8.215","4.2","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-04-17T21:02:23.970Z","105.489","-5.913","4.9","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-04-12T17:54:08.020Z","105.57","-6.714","4.6","Dapat diketahui dari bergetarnya perabot dalam ruangan."
"2008-03-27T14:22:17.350Z","108.104","-7.804","4.5","Dapat diketahui dari bergetarnya perabot dalam ruangan."
